iteration_num	sequential_player	serpentine_player	choice	sum	sd	spot	true_rank	rank	sum_rank	sd_rank	num_players
4	Player2	Player1	Pick #4	9.25	2.01	s20	26	9	11	17	Two players
4	Player1	Player1	Pick #1	13.27	1.84	s8	7.5	1	2	18	Two players
4	Player2	Player2	Pick #2	13.72	1.15	s23	9.5	3	1	10	Two players
4	Player1	Player2	Pick #3	10.88	2.15	s15	21	6	9	21	Two players
4	Player2	Player1	Pick #4	11.72	0.79	s21	22	7	6	5	Two players
4	Player1	Player1	Pick #1	11.85	1.66	s5	10.5	1	2	12	Two players
4	Player2	Player2	Pick #2	12	1.13	s7	11	2	1	7	Two players
4	Player1	Player2	Pick #3	11.58	1.95	s16	12.25	3	3	14	Two players
4	Player2	Player1	Pick #4	10.83	1.01	s10	22.5	7	6	4	Two players
4	Player1	Player1	Pick #1	13.7	2.07	s17	5	1	1	19	Two players
4	Player2	Player2	Pick #2	12.4	1.05	s23	14	2	2	5	Two players
4	Player1	Player2	Pick #3	10.8	1.89	s20	15	3	5	15	Two players
4	Player2	Player1	Pick #4	11.58	0.64	s13	17	5	3	3	Two players
4	Player1	Player1	Pick #1	13.5	1.73	s24	5.5	1	1	18	Two players
4	Player2	Player2	Pick #2	13.09	1.89	s12	7	2	2	19	Two players
4	Player1	Player2	Pick #3	11.34	1.33	s1	17.5	6	6	14	Two players
4	Player2	Player1	Pick #4	11.39	0.88	s9	18.5	7	5	8	Two players
4	Player1	Player1	Pick #1	12.49	1.57	s9	9.25	1	2	16	Two players
4	Player2	Player2	Pick #2	12.49	0.86	s7	15	3	2	5	Two players
4	Player1	Player2	Pick #3	10.99	2.89	s1	17.5	4	8	22	Two players
4	Player2	Player1	Pick #4	12.29	0.91	s21	19	7	5	7	Two players
4	Player1	Player1	Pick #1	13.16	1.65	s18	6	1	1	17	Two players
4	Player2	Player2	Pick #2	11.98	1.56	s11	14.5	4	5	16	Two players
4	Player1	Player2	Pick #3	12.27	0.89	s23	16	6	3	5	Two players
4	Player2	Player1	Pick #4	8.14	2.03	s9	28.5	10	13	20	Two players
4	Player1	Player1	Pick #1	11.72	1.15	s8	9	1	1	11	Two players
4	Player2	Player2	Pick #2	11.71	0.7	s10	13.5	2	2	6	Two players
4	Player1	Player2	Pick #3	11.31	1.11	s23	13.5	3	3	10	Two players
4	Player2	Player1	Pick #4	10.53	1.21	s17	16.5	4	5	12	Two players
4	Player1	Player1	Pick #1	12.23	1.59	s23	5	1	1	19	Two players
4	Player2	Player2	Pick #2	12.1	1.16	s17	12.5	2	2	8	Two players
4	Player1	Player2	Pick #3	11.56	1.3	s1	14.5	3	4	12	Two players
4	Player2	Player1	Pick #4	11.65	1.15	s10	16	4	3	5	Two players
4	Player1	Player1	Pick #1	14.32	1.1	s14	11	1	1	7	Two players
4	Player2	Player2	Pick #2	13.54	1.17	s23	12.5	2	2	8	Two players
4	Player1	Player2	Pick #3	10.85	2	s21	13.5	3	4	14	Two players
4	Player2	Player1	Pick #4	10.15	1.62	s2	18.5	7	6	12	Two players
4	Player1	Player1	Pick #1	11.23	1.76	s2	6.5	1	1	16	Two players
4	Player2	Player2	Pick #2	10.68	0.83	s7	12.5	2	2	8	Two players
4	Player1	Player2	Pick #3	10.3	1.24	s5	15.5	3	4	10	Two players
4	Player2	Player1	Pick #4	9.68	1.88	s16	15.75	4	6	19	Two players
4	Player1	Player1	Pick #1	14.38	1.25	s10	7.5	1	1	14	Two players
4	Player2	Player2	Pick #2	11.97	1.26	s7	15	3	5	15	Two players
4	Player1	Player2	Pick #3	10.27	2.53	s22	20.5	7	10	24	Two players
4	Player2	Player1	Pick #4	11.46	0.79	s4	21	8	6	7	Two players
4	Player1	Player1	Pick #1	12.72	1.84	s7	4.5	1	1	20	Two players
4	Player2	Player2	Pick #2	11.13	1.75	s11	13.5	2	5	18	Two players
4	Player1	Player2	Pick #3	11.26	1.24	s23	15	3	3	9	Two players
4	Player2	Player1	Pick #4	11.72	0.74	s20	15	4	2	3	Two players
4	Player1	Player1	Pick #1	11.73	2.3	s10	8	1	3	21	Two players
4	Player2	Player2	Pick #2	11.11	2.05	s16	11.5	2	4	18	Two players
4	Player1	Player2	Pick #3	12.67	1.02	s14	13.5	4	2	6	Two players
4	Player2	Player1	Pick #4	9.71	2.47	s18	16.5	7	8	24	Two players
4	Player1	Player1	Pick #1	14.28	0.93	s12	9	1	1	11	Two players
4	Player2	Player2	Pick #2	12.03	1.31	s17	12	4	3	13	Two players
4	Player1	Player2	Pick #3	11.42	1.73	s24	16	5	6	17	Two players
4	Player2	Player1	Pick #4	10.02	2.16	s14	24.5	8	11	20	Two players
4	Player1	Player1	Pick #1	12	2.62	s1	3	1	1	23	Two players
4	Player2	Player2	Pick #2	11.97	1.35	s17	13.5	2	2	8	Two players
4	Player1	Player2	Pick #3	10	2.04	s20	17	4	4	14	Two players
4	Player2	Player1	Pick #4	10	2.04	s6	17	5	4	14	Two players
4	Player1	Player1	Pick #1	12.43	1.21	s1	9.5	1	1	10	Two players
4	Player2	Player2	Pick #2	11.65	1.02	s8	13.5	2	2	6	Two players
4	Player1	Player2	Pick #3	10.26	1.78	s17	15	3	6	19	Two players
4	Player2	Player1	Pick #4	10.35	1.45	s23	16.5	4	5	12	Two players
4	Player1	Player1	Pick #1	11.98	1.52	s11	13	1	2	7	Two players
4	Player2	Player2	Pick #2	11.66	1.67	s1	14.5	3	4	12	Two players
4	Player1	Player2	Pick #3	11.81	1.25	s23	15.5	4	3	6	Two players
4	Player2	Player1	Pick #4	9.73	2.13	s9	18.5	8	7	16	Two players
4	Player1	Player1	Pick #1	11.9	2.43	s1	5	1	2	23	Two players
4	Player2	Player2	Pick #2	12.67	0.3	s5	13.5	3	1	2	Two players
4	Player1	Player2	Pick #3	11.23	1.58	s15	15	4	5	15	Two players
4	Player2	Player1	Pick #4	11	1.72	s7	17.5	6	7	18	Two players
4	Player1	Player1	Pick #1	14.24	0.97	s10	9	1	1	11	Two players
4	Player2	Player2	Pick #2	12.1	1.78	s19	11	2	4	19	Two players
4	Player1	Player2	Pick #3	11.97	0.6	s5	20.5	6	5	4	Two players
4	Player2	Player1	Pick #4	11.37	0.73	s21	25	8	8	7	Two players
4	Player1	Player1	Pick #1	12.27	1.35	s11	8.5	1	1	12	Two players
4	Player2	Player2	Pick #2	11.85	0.51	s8	15	3	3	7	Two players
4	Player1	Player2	Pick #3	11.86	0.37	s6	16	4	2	1	Two players
4	Player2	Player1	Pick #4	10.08	1.99	s17	22	7	10	21	Two players
4	Player1	Player1	Pick #1	11.3	1.51	s9	12.25	1	2	10	Two players
4	Player2	Player2	Pick #2	10.74	1.8	s7	15.5	4	6	18	Two players
4	Player1	Player2	Pick #3	11.26	1.27	s1	18	5	4	5	Two players
4	Player2	Player1	Pick #4	11.06	1.34	s20	19	6	5	7	Two players
4	Player1	Player1	Pick #1	12.11	0.69	s1	13.5	1	1	2	Two players
4	Player2	Player2	Pick #2	11.59	1.13	s22	13.5	2	2	6	Two players
4	Player1	Player2	Pick #3	11.45	1.08	s7	16	3	3	5	Two players
4	Player2	Player1	Pick #4	9.98	1.87	s19	19	5	7	15	Two players
4	Player1	Player1	Pick #1	12.96	1.85	s2	9	1	3	19	Two players
4	Player2	Player2	Pick #2	15.53	1.07	s18	10.5	3	1	8	Two players
4	Player1	Player2	Pick #3	10.4	2.59	s20	21	7	10	23	Two players
4	Player2	Player1	Pick #4	10.58	1.69	s15	22.5	8	9	16	Two players
4	Player1	Player1	Pick #1	14.46	2.39	s6	5	1	2	23	Two players
4	Player2	Player2	Pick #2	13.52	1.91	s9	10.5	3	3	16	Two players
4	Player1	Player2	Pick #3	11.85	1.6	s4	21	8	7	11	Two players
4	Player2	Player1	Pick #4	8.31	2.1	s14	25	9	11	19	Two players
4	Player1	Player1	Pick #1	14.85	1	s6	11.5	1	1	6	Two players
4	Player2	Player2	Pick #2	13.88	0.7	s12	14.75	2	2	3	Two players
4	Player1	Player2	Pick #3	13.22	1.16	s9	15.5	3	4	10	Two players
4	Player2	Player1	Pick #4	11.22	1.96	s4	20.5	7	8	16	Two players
4	Player1	Player1	Pick #1	14.45	0.61	s20	11.75	1	1	5	Two players
4	Player2	Player2	Pick #2	12.42	0.54	s5	15	3	2	3	Two players
4	Player1	Player2	Pick #3	11.42	0.62	s22	21	6	6	7	Two players
4	Player2	Player1	Pick #4	10.25	2.93	s18	22.25	8	10	22	Two players
4	Player1	Player1	Pick #1	13.37	1.02	s5	10	1	1	9	Two players
4	Player2	Player2	Pick #2	12.02	0.92	s7	16.75	4	3	5	Two players
4	Player1	Player2	Pick #3	12.02	0.92	s17	16.75	5	3	5	Two players
4	Player2	Player1	Pick #4	10.53	1.6	s21	20	7	8	17	Two players
4	Player1	Player1	Pick #1	13.46	0.91	s16	10.5	1	1	8	Two players
4	Player2	Player2	Pick #2	12.27	0.75	s8	15	2	3	7	Two players
4	Player1	Player2	Pick #3	12.46	0.53	s22	15	3	2	3	Two players
4	Player2	Player1	Pick #4	11.82	0.62	s10	20	6	5	5	Two players
4	Player1	Player1	Pick #1	12.06	1.56	s19	11	1	4	19	Two players
4	Player2	Player2	Pick #2	12	1.52	s15	13.5	2	5	18	Two players
4	Player1	Player2	Pick #3	13.6	0.6	s23	15	4	2	3	Two players
4	Player2	Player1	Pick #4	12.32	1.03	s10	15.5	5	3	6	Two players
4	Player1	Player1	Pick #1	13.43	0.85	s12	10.5	1	1	8	Two players
4	Player2	Player2	Pick #2	12.26	0.63	s10	14	3	2	5	Two players
4	Player1	Player2	Pick #3	11.48	0.52	s3	19.5	4	4	2	Two players
4	Player2	Player1	Pick #4	11.39	1.38	s6	20	5	6	11	Two players
4	Player1	Player1	Pick #1	14.24	2.22	s10	7.5	1	3	22	Two players
4	Player2	Player2	Pick #2	13.88	2.07	s23	11	3	4	19	Two players
4	Player1	Player2	Pick #3	13.7	0.54	s21	21.5	7	5	2	Two players
4	Player2	Player1	Pick #4	11.68	1.7	s8	24	9	9	13	Two players
4	Player1	Player1	Pick #1	12.85	2.86	s12	7.5	1	3	22	Two players
4	Player2	Player2	Pick #2	13.47	1.46	s22	11.5	3	2	10	Two players
4	Player1	Player2	Pick #3	12.67	1.51	s15	15	5	4	11	Two players
4	Player2	Player1	Pick #4	11.38	0.61	s1	28	8	8	1	Two players
4	Player1	Player1	Pick #1	12.98	1	s17	13.5	1	2	7	Two players
4	Player2	Player2	Pick #2	13.45	0.74	s1	13.5	2	1	2	Two players
4	Player1	Player2	Pick #3	12.54	1.33	s10	14.5	4	4	12	Two players
4	Player2	Player1	Pick #4	11.98	1	s20	20.5	7	6	7	Two players
4	Player1	Player1	Pick #1	11.54	2.08	s11	5.5	1	2	22	Two players
4	Player2	Player2	Pick #2	11.54	0.09	s22	18.75	3	3	1	Two players
4	Player1	Player2	Pick #3	9.79	2.09	s17	21	5	10	23	Two players
4	Player2	Player1	Pick #4	10.41	1.6	s1	21.5	7	8	14	Two players
4	Player1	Player1	Pick #1	12.44	1.53	s10	7	1	1	15	Two players
4	Player2	Player2	Pick #2	10.43	2.59	s16	13.5	4	6	24	Two players
4	Player1	Player2	Pick #3	12.09	0.59	s8	15	5	2	3	Two players
4	Player2	Player1	Pick #4	10.44	0.93	s22	19	6	5	7	Two players
4	Player1	Player1	Pick #1	12.23	1.58	s23	11.5	1	3	14	Two players
4	Player2	Player2	Pick #2	12.84	1.34	s9	11.5	2	2	10	Two players
4	Player1	Player2	Pick #3	11.28	2.33	s17	15.5	4	7	22	Two players
4	Player2	Player1	Pick #4	10.23	1.76	s21	19	6	8	19	Two players
4	Player1	Player1	Pick #1	12.4	1	s5	11.5	1	1	6	Two players
4	Player2	Player2	Pick #2	11.28	1.54	s12	14	2	3	11	Two players
4	Player1	Player2	Pick #3	11.28	1	s9	17.5	5	3	4	Two players
4	Player2	Player1	Pick #4	10.56	2.19	s16	20.75	7	9	21	Two players
4	Player1	Player1	Pick #1	12.33	2.02	s18	9	1	2	15	Two players
4	Player2	Player2	Pick #2	13.09	1.21	s8	11	2	1	7	Two players
4	Player1	Player2	Pick #3	11.38	2.25	s3	13.5	4	5	18	Two players
4	Player2	Player1	Pick #4	10.09	1.03	s6	25.5	10	8	6	Two players
4	Player1	Player1	Pick #1	12.76	1.5	s9	7.5	1	2	18	Two players
4	Player2	Player2	Pick #2	11.84	2.34	s18	7.5	2	3	22	Two players
4	Player1	Player2	Pick #3	11.7	1.83	s7	10.5	3	4	20	Two players
4	Player2	Player1	Pick #4	10.84	1.35	s21	18.75	8	6	15	Two players
4	Player1	Player1	Pick #1	12.2	2.06	s7	4	1	1	21	Two players
4	Player2	Player2	Pick #2	11.99	1.06	s1	12	2	2	9	Two players
4	Player1	Player2	Pick #3	11.66	0.56	s23	16	3	3	5	Two players
4	Player2	Player1	Pick #4	10.26	2.03	s17	18.5	5	8	20	Two players
4	Player1	Player1	Pick #1	13.55	0.63	s5	12.5	1	1	4	Two players
4	Player2	Player2	Pick #2	10.53	1.77	s7	13.5	2	6	22	Two players
4	Player1	Player2	Pick #3	10.85	1.59	s24	14.5	3	5	16	Two players
4	Player2	Player1	Pick #4	11.55	1.04	s20	16.5	5	4	8	Two players
4	Player1	Player1	Pick #1	11.65	1.68	s23	7	1	1	15	Two players
4	Player2	Player2	Pick #2	11.1	1.35	s4	14	3	3	9	Two players
4	Player1	Player2	Pick #3	11.57	0.9	s1	14	4	2	5	Two players
4	Player2	Player1	Pick #4	10.81	1.61	s10	14	5	4	13	Two players
4	Player1	Player1	Pick #1	12.68	2.45	s4	4.5	1	2	24	Two players
4	Player2	Player2	Pick #2	11.13	0.85	s23	15	3	3	7	Two players
4	Player1	Player2	Pick #3	11.05	0.81	s14	18.5	4	4	4	Two players
4	Player2	Player1	Pick #4	11	0.81	s16	20.75	6	5	5	Two players
4	Player1	Player1	Pick #1	14.07	0.72	s14	10.5	1	1	8	Two players
4	Player2	Player2	Pick #2	9.58	1.66	s1	15	3	6	19	Two players
4	Player1	Player2	Pick #3	11.15	0.45	s12	17	5	3	3	Two players
4	Player2	Player1	Pick #4	11.1	0.72	s4	17	6	4	7	Two players
4	Player1	Player1	Pick #1	9.73	2.85	s8	8.5	1	4	24	Two players
4	Player2	Player2	Pick #2	12.27	0.72	s10	13	2	1	3	Two players
4	Player1	Player2	Pick #3	10.51	1.06	s1	15.5	3	3	6	Two players
4	Player2	Player1	Pick #4	11	0.52	s5	16	4	2	1	Two players
4	Player1	Player1	Pick #1	12.02	1.76	s4	8.5	1	3	20	Two players
4	Player2	Player2	Pick #2	11.4	1.66	s16	11.5	3	4	18	Two players
4	Player1	Player2	Pick #3	12.34	0.81	s6	13.5	4	2	6	Two players
4	Player2	Player1	Pick #4	10.42	1.74	s2	15	5	6	19	Two players
4	Player1	Player1	Pick #1	12.1	0.88	s14	9.5	1	1	10	Two players
4	Player2	Player2	Pick #2	11.82	1.26	s1	10	2	2	13	Two players
4	Player1	Player2	Pick #3	11.55	1.81	s7	10.5	3	3	16	Two players
4	Player2	Player1	Pick #4	10.09	1.76	s20	15	4	5	15	Two players
4	Player1	Player1	Pick #1	13.11	1.26	s1	8.5	1	1	12	Two players
4	Player2	Player2	Pick #2	11.11	1.83	s17	13.5	3	5	18	Two players
4	Player1	Player2	Pick #3	12.08	1.04	s6	13.5	4	3	10	Two players
4	Player2	Player1	Pick #4	11.9	1.21	s12	15	5	4	11	Two players
4	Player1	Player1	Pick #1	11.99	1.61	s15	7.5	1	2	18	Two players
4	Player2	Player2	Pick #2	12.99	0.54	s17	13	2	1	3	Two players
4	Player1	Player2	Pick #3	11.23	1.53	s7	14.5	5	5	16	Two players
4	Player2	Player1	Pick #4	10.35	2.02	s12	17	6	7	19	Two players
4	Player1	Player1	Pick #1	13.2	2.1	s4	3	1	1	23	Two players
4	Player2	Player2	Pick #2	11.72	0.58	s10	17.5	3	3	2	Two players
4	Player1	Player2	Pick #3	10.69	1.1	s8	18.5	5	6	12	Two players
4	Player2	Player1	Pick #4	10.7	0.74	s12	20.5	7	5	4	Two players
4	Player1	Player1	Pick #1	12.84	0.54	s9	9.25	1	1	10	Two players
4	Player2	Player2	Pick #2	11.85	1.34	s1	9.5	2	3	18	Two players
4	Player1	Player2	Pick #3	12.23	0.52	s21	12.5	3	2	8	Two players
4	Player2	Player1	Pick #4	11.42	0.76	s12	16	5	5	13	Two players
4	Player1	Player1	Pick #1	13.15	1.23	s5	7	1	1	15	Two players
4	Player2	Player2	Pick #2	13.1	0.76	s8	12.5	2	2	8	Two players
4	Player1	Player2	Pick #3	11.98	1.42	s12	13.5	3	5	18	Two players
4	Player2	Player1	Pick #4	11.54	1.16	s20	19.5	8	7	14	Two players
4	Player1	Player1	Pick #1	12.31	2.15	s8	9	1	3	19	Two players
4	Player2	Player2	Pick #2	12.68	1.23	s22	11	3	2	11	Two players
4	Player1	Player2	Pick #3	11.82	0.88	s6	16.5	5	4	8	Two players
4	Player2	Player1	Pick #4	9.51	1.69	s11	23	7	9	15	Two players
4	Player1	Player1	Pick #1	12.41	0.85	s10	11.5	1	1	6	Two players
4	Player2	Player2	Pick #2	11.88	1.05	s23	11.5	2	2	10	Two players
4	Player1	Player2	Pick #3	11.57	0.96	s14	14.5	3	3	8	Two players
4	Player2	Player1	Pick #4	10.48	1.52	s16	20.25	5	7	14	Two players
4	Player1	Player1	Pick #1	13.13	0.35	s21	14	1	1	1	Two players
4	Player2	Player2	Pick #2	11.67	0.64	s5	17	4	4	7	Two players
4	Player1	Player2	Pick #3	12.02	0.5	s7	17	5	3	3	Two players
4	Player2	Player1	Pick #4	9.65	1.13	s24	23	8	8	13	Two players
4	Player1	Player1	Pick #1	12.29	0.74	s2	11.5	1	1	6	Two players
4	Player2	Player2	Pick #2	11.38	1.5	s14	11.5	2	3	14	Two players
4	Player1	Player2	Pick #3	9.39	2.51	s16	17.5	4	8	24	Two players
4	Player2	Player1	Pick #4	9.61	1.18	s6	21	6	7	11	Two players
4	Player1	Player1	Pick #1	12.52	1.65	s8	7.5	1	3	22	Two players
4	Player2	Player2	Pick #2	13.31	1.4	s16	9.5	2	2	14	Two players
4	Player1	Player2	Pick #3	11.3	1.6	s19	16	5	7	21	Two players
4	Player2	Player1	Pick #4	11.54	0.89	s22	20	8	5	5	Two players
4	Player1	Player1	Pick #1	11.41	2.23	s4	6.5	1	3	24	Two players
4	Player2	Player2	Pick #2	13.5	0.81	s1	13	3	1	3	Two players
4	Player1	Player2	Pick #3	10.26	2.12	s17	14	4	6	21	Two players
4	Player2	Player1	Pick #4	10.29	1.01	s8	18.5	6	4	6	Two players
4	Player1	Player1	Pick #1	11.13	2.29	s8	7	1	2	19	Two players
4	Player2	Player2	Pick #2	11.22	0.47	s15	13.5	3	1	2	Two players
4	Player1	Player2	Pick #3	9.82	1.62	s18	21	6	7	13	Two players
4	Player2	Player1	Pick #4	9.57	1.69	s12	22.5	7	9	16	Two players
4	Player1	Player1	Pick #1	12.55	2.06	s12	6.5	1	1	16	Two players
4	Player2	Player2	Pick #2	12.08	2.16	s10	11	3	4	19	Two players
4	Player1	Player2	Pick #3	12.54	0.59	s16	15.5	4	2	2	Two players
4	Player2	Player1	Pick #4	11.54	1.56	s18	20.5	6	7	12	Two players
4	Player1	Player1	Pick #1	11.83	1.56	s8	9	1	2	17	Two players
4	Player2	Player2	Pick #2	12.8	0.08	s10	13.5	2	1	2	Two players
4	Player1	Player2	Pick #3	11.83	0.65	s23	14	3	2	7	Two players
4	Player2	Player1	Pick #4	10.83	1.08	s17	17	6	5	13	Two players
4	Player1	Player1	Pick #1	13.65	0.71	s12	12	1	1	5	Two players
4	Player2	Player2	Pick #2	11.99	1.2	s20	14.5	3	3	8	Two players
4	Player1	Player2	Pick #3	11.73	1.27	s1	16	5	4	9	Two players
4	Player2	Player1	Pick #4	10.97	1.58	s24	16.5	6	5	12	Two players
4	Player1	Player1	Pick #1	11.66	2.42	s5	8	1	3	21	Two players
4	Player2	Player2	Pick #2	11.74	1.76	s3	9.5	3	2	14	Two players
4	Player1	Player2	Pick #3	9.66	2.39	s21	14.5	5	6	20	Two players
4	Player2	Player1	Pick #4	10.73	0.69	s1	18	6	4	5	Two players
4	Player1	Player1	Pick #1	12.53	1.81	s16	9.5	1	4	22	Two players
4	Player2	Player2	Pick #2	13.67	1.15	s19	13	2	3	11	Two players
4	Player1	Player2	Pick #3	12.23	1.15	s23	16.5	5	5	12	Two players
4	Player2	Player1	Pick #4	11.37	1.25	s21	21	9	7	14	Two players
4	Player1	Player1	Pick #1	11.44	1.39	s8	9.5	1	2	14	Two players
4	Player2	Player2	Pick #2	12.31	0.77	s1	12.5	2	1	4	Two players
4	Player1	Player2	Pick #3	11.31	1.2	s23	14	3	3	9	Two players
4	Player2	Player1	Pick #4	10.34	1.7	s5	14.5	4	5	16	Two players
4	Player1	Player1	Pick #1	14.34	1.59	s10	8.5	1	1	12	Two players
4	Player2	Player2	Pick #2	12.59	0.68	s17	13.5	3	2	6	Two players
4	Player1	Player2	Pick #3	11.24	0.28	s2	24	6	6	1	Two players
4	Player2	Player1	Pick #4	10.08	1.04	s14	26.75	9	9	9	Two players
4	Player1	Player1	Pick #1	13.41	1.16	s1	10	1	1	9	Two players
4	Player2	Player2	Pick #2	11.41	1.74	s17	14	3	5	17	Two players
4	Player1	Player2	Pick #3	11.87	0.64	s10	17	4	3	3	Two players
4	Player2	Player1	Pick #4	11.43	0.85	s8	17.5	5	4	6	Two players
4	Player1	Player1	Pick #1	12.15	2.11	s7	6	1	2	21	Two players
4	Player2	Player2	Pick #2	11.62	2.45	s4	8.5	2	4	24	Two players
4	Player1	Player2	Pick #3	12.15	0.48	s17	16.5	5	3	4	Two players
4	Player2	Player1	Pick #4	11.15	1.64	s20	18.25	6	7	18	Two players
4	Player1	Player1	Pick #1	11.97	1.51	s1	8.5	1	2	16	Two players
4	Player2	Player2	Pick #2	11.26	1.11	s5	13	2	3	11	Two players
4	Player1	Player2	Pick #3	12.74	0.42	s12	13.5	3	1	2	Two players
4	Player2	Player1	Pick #4	10.7	1.81	s17	15.5	4	6	18	Two players
4	Player1	Player1	Pick #1	12.68	1.97	s10	6	1	1	17	Two players
4	Player2	Player2	Pick #2	10.83	2.21	s5	8.5	2	3	20	Two players
4	Player1	Player2	Pick #3	12.12	0.57	s18	15.5	3	2	2	Two players
4	Player2	Player1	Pick #4	9.66	1.21	s2	23.5	8	8	10	Two players
4	Player1	Player1	Pick #1	11.83	1.98	s8	8	1	3	21	Two players
4	Player2	Player2	Pick #2	11.55	1.41	s15	12	2	4	17	Two players
4	Player1	Player2	Pick #3	10.83	1.45	s4	16	6	6	19	Two players
4	Player2	Player1	Pick #4	12.55	0.25	s13	16	7	2	1	Two players
4	Player1	Player1	Pick #1	13.8	1.06	s7	9	1	1	11	Two players
4	Player2	Player2	Pick #2	13.37	1.28	s21	11.25	3	2	12	Two players
4	Player1	Player2	Pick #3	11.09	2.3	s18	15.5	5	7	22	Two players
4	Player2	Player1	Pick #4	11.53	0.73	s24	20.5	7	5	4	Two players
4	Player1	Player1	Pick #1	13.68	1.7	s4	7	1	1	15	Two players
4	Player2	Player2	Pick #2	12.73	2.43	s21	9.5	3	3	18	Two players
4	Player1	Player2	Pick #3	11.36	0.81	s23	20	7	5	5	Two players
4	Player2	Player1	Pick #4	10.81	1.11	s13	22.5	8	7	8	Two players
4	Player1	Player1	Pick #1	13	1.43	s6	7	1	1	15	Two players
4	Player2	Player2	Pick #2	12	1.21	s11	10	2	2	12	Two players
4	Player1	Player2	Pick #3	11.83	1.2	s22	14.25	3	3	10	Two players
4	Player2	Player1	Pick #4	11	0.59	s13	26	8	7	3	Two players
4	Player1	Player1	Pick #1	12.21	1.54	s11	5.5	1	1	18	Two players
4	Player2	Player2	Pick #2	11.96	0.46	s19	15	2	2	3	Two players
4	Player1	Player2	Pick #3	10.86	0.09	s2	18	5	3	1	Two players
4	Player2	Player1	Pick #4	9.37	1.03	s23	26	9	9	9	Two players
4	Player1	Player1	Pick #1	11.97	1.53	s4	8.5	1	2	16	Two players
4	Player2	Player2	Pick #2	13.08	1	s12	10.5	2	1	8	Two players
4	Player1	Player2	Pick #3	11.76	1.48	s21	14.75	4	4	13	Two players
4	Player2	Player1	Pick #4	11.68	1.46	s1	18.5	6	6	12	Two players
4	Player1	Player1	Pick #1	12.92	1.09	s1	11	1	1	7	Two players
4	Player2	Player2	Pick #2	12.14	0.54	s9	15	2	2	3	Two players
4	Player1	Player2	Pick #3	10.53	1.5	s17	18.5	4	6	12	Two players
4	Player2	Player1	Pick #4	11.56	0.32	s12	19.5	5	4	2	Two players
4	Player1	Player1	Pick #1	13.38	1.96	s16	4	1	1	21	Two players
4	Player2	Player2	Pick #2	11.49	1.24	s7	12.5	2	3	12	Two players
4	Player1	Player2	Pick #3	10.05	1.09	s21	19.5	6	6	10	Two players
4	Player2	Player1	Pick #4	9.75	1.25	s9	19.5	7	7	14	Two players
4	Player1	Player1	Pick #1	14.53	2.16	s4	5.5	1	2	22	Two players
4	Player2	Player2	Pick #2	11.49	1.75	s20	11.5	4	4	18	Two players
4	Player1	Player2	Pick #3	9.52	2.94	s6	16.5	5	8	24	Two players
4	Player2	Player1	Pick #4	9.74	1.21	s17	20.5	6	7	12	Two players
4	Player1	Player1	Pick #1	10.49	2.01	s11	7	1	3	23	Two players
4	Player2	Player2	Pick #2	12.04	1.63	s1	8.5	2	1	12	Two players
4	Player1	Player2	Pick #3	10.55	1.11	s5	12	3	2	9	Two players
4	Player2	Player1	Pick #4	10.04	1.79	s17	12.25	4	4	18	Two players
4	Player1	Player1	Pick #1	12.95	1.2	s19	8	1	1	13	Two players
4	Player2	Player2	Pick #2	12.68	1.15	s23	14.5	3	4	12	Two players
4	Player1	Player2	Pick #3	12.69	0.64	s2	15	4	2	5	Two players
4	Player2	Player1	Pick #4	11.69	0.89	s13	18	5	5	9	Two players
4	Player1	Player1	Pick #1	13.65	1.2	s20	9.5	1	1	10	Two players
4	Player2	Player2	Pick #2	13.14	1.63	s10	10.5	3	3	16	Two players
4	Player1	Player2	Pick #3	13.1	1.23	s2	15	5	4	11	Two players
4	Player2	Player1	Pick #4	10.5	1.87	s5	17.5	6	7	18	Two players
4	Player1	Player1	Pick #1	13.12	1.46	s12	7	1	1	15	Two players
4	Player2	Player2	Pick #2	11.68	1.08	s1	12	3	2	9	Two players
4	Player1	Player2	Pick #3	10.27	1.73	s7	12.5	4	5	20	Two players
4	Player2	Player1	Pick #4	10.26	1.29	s17	19	7	6	11	Two players
4	Player1	Player1	Pick #1	13.41	1.08	s8	9.5	1	1	10	Two players
4	Player2	Player2	Pick #2	10.79	1.49	s2	14	3	4	13	Two players
4	Player1	Player2	Pick #3	9.85	2.44	s5	16.5	6	7	20	Two players
4	Player2	Player1	Pick #4	10.42	0.51	s10	21	8	5	3	Two players
4	Player1	Player1	Pick #1	10.45	1.3	s2	12.5	1	3	12	Two players
4	Player2	Player2	Pick #2	10.97	0.52	s10	16	3	2	1	Two players
4	Player1	Player2	Pick #3	10.44	1.08	s15	18.25	4	4	6	Two players
4	Player2	Player1	Pick #4	9.95	1.58	s23	19	6	7	17	Two players
4	Player1	Player1	Pick #1	12.1	2.2	s8	7	1	2	19	Two players
4	Player2	Player2	Pick #2	12.22	1.7	s1	7.5	2	1	14	Two players
4	Player1	Player2	Pick #3	10.77	2.04	s19	15.5	5	6	18	Two players
4	Player2	Player1	Pick #4	10.11	1.37	s10	20	6	7	13	Two players
4	Player1	Player1	Pick #1	13.41	1.65	s11	9	1	2	15	Two players
4	Player2	Player2	Pick #2	13.56	1.5	s13	9.5	2	1	10	Two players
4	Player1	Player2	Pick #3	11.33	1.13	s1	18	4	4	5	Two players
